HA,4,47,w1,w2,w3,w4
2553,18,23,2,-1,-3,-3
2554,18,23,3,-3,1,-2
2555,18,23,3,1,3,2
2556,18,23,3,3,-1,-2
2557,18,24,-2,-4,0,2
2558,18,24,0,2,-2,-4
2559,18,24,4,0,-2,2
2560,18,25,-2,-2,1,4
2561,18,26,-4,-3,0,-1
2562,18,26,-3,0,-1,-4
2563,18,26,-3,4,1,0
2564,18,26,-2,-2,3,-3
2565,18,26,0,-3,-4,1
2566,18,27,-3,0,-3,3
2567,18,27,1,-3,1,4
2568,18,27,1,3,-1,4
2569,18,27,4,1,3,-1
2570,18,28,-2,-2,-4,-2
2571,18,28,-1,-3,3,3
2572,18,28,1,-3,3,-3
2573,18,29,-3,0,4,2
2574,18,29,-2,3,-4,0
2575,18,29,0,-4,-2,3
2576,18,29,0,2,-4,3
2577,18,29,4,-2,-3,0
2578,18,30,-4,1,2,3
2579,18,30,-4,3,-2,-1
2580,18,30,-3,-2,-4,1
2581,18,30,-2,4,1,-3
2582,18,30,1,-3,-4,-2
2583,18,30,1,4,-3,2
2584,18,30,2,4,-3,-1
2585,18,30,3,-2,-1,-4
2586,18,30,3,1,-2,-4
2587,18,30,4,-3,-1,2
2588,18,30,4,-1,2,-3
2589,18,30,4,2,1,-3
2590,18,31,-3,-3,-2,3
2591,18,31,-3,3,3,2
2592,18,31,3,-2,-3,3
2593,18,32,0,-4,0,-4
2594,18,33,-4,-2,-2,-3
2595,18,33,-3,-4,2,-2
2596,18,33,-1,0,4,-4
2597,18,33,2,-4,-2,-3
2598,18,33,2,2,-4,-3
2599,18,33,2,2,3,-4
2600,18,33,3,-2,4,2
2601,18,33,3,4,2,2
2602,18,33,4,-1,0,4
2603,18,33,4,1,-4,0
2604,18,34,-3,-3,0,-4
2605,18,34,1,4,4,1
2606,18,34,3,-4,3,0
2607,18,35,-4,1,-3,-3
2608,18,35,-1,3,-4,-3
2609,18,35,-1,3,3,-4
2610,18,35,3,1,-4,3
2611,18,37,-4,-4,2,1
2612,18,37,-2,4,-1,4
2613,18,37,2,-1,4,-4
2614,18,37,4,-2,4,-1
2615,18,37,4,2,-1,4
2616,18,37,4,4,2,-1
2617,18,38,-4,-2,3,3
2618,18,38,-3,3,-2,-4
2619,18,38,2,-4,3,3
2620,18,38,4,3,-3,2
2621,18,40,2,4,4,-2
2622,18,42,-4,4,1,3
2623,18,42,-1,-3,-4,4
2624,18,42,3,-4,-4,1
2625,18,42,4,3,4,1
2626,18,43,-3,3,-4,3
2627,18,48,0,4,4,4
2628,18,49,-4,1,4,-4
2629,18,49,4,-4,1,4
2630,18,50,3,3,4,4
2631,18,50,3,4,-3,-4
2632,18,50,4,-4,3,-3
2633,18,52,-4,-2,-4,4
2634,18,52,2,-4,-4,4
2635,18,52,4,-4,-4,-2
2636,18,57,-4,4,-4,-3
2637,18,57,-4,4,3,-4
2638,19,3,0,-1,-1,-1
2639,19,5,1,0,2,0
2640,19,6,0,-2,1,1
2641,19,6,1,1,0,-2
2642,19,7,-1,-1,-1,2
2643,19,9,-2,1,2,0
2644,19,9,0,2,-2,-1
2645,19,10,-2,-1,1,-2
2646,19,10,-1,0,-3,0
2647,19,10,1,-2,1,-2
2648,19,10,3,0,0,1
2649,19,11,-3,0,-1,-1
2650,19,11,1,3,1,0
2651,19,12,-3,-1,1,1
2652,19,12,-2,2,0,-2
2653,19,13,-1,2,-2,2
2654,19,13,0,0,2,3
2655,19,13,2,-2,-1,2
2656,19,13,2,1,-2,2
2657,19,14,-3,2,0,1
2658,19,14,-1,-3,-2,0
2659,19,14,2,-1,-3,0
2660,19,15,-1,1,2,-3
2661,19,15,3,-2,-1,-1
2662,19,15,3,1,-2,-1
2663,19,17,-2,-2,3,0
2664,19,17,0,-4,0,-1
2665,19,17,2,0,2,-3
2666,19,18,-1,0,4,-1
2667,19,18,-1,1,0,4
2668,19,18,0,0,-3,-3
2669,19,18,0,4,-1,1
2670,19,18,1,2,3,2
2671,19,18,2,2,3,-1
2672,19,19,-3,-3,0,-1
2673,19,19,0,3,1,3
2674,19,19,1,-3,3,0
2675,19,19,1,-1,-1,-4
2676,19,20,-1,3,3,-1
2677,19,20,1,-1,-3,3
2678,19,20,2,0,0,4
2679,19,20,3,-3,1,1
2680,19,20,3,3,-1,1
2681,19,20,4,0,0,-2
2682,19,21,-4,0,-1,2
2683,19,21,-2,0,-1,-4
2684,19,21,-2,4,1,0
2685,19,21,-1,-4,0,2
2686,19,21,4,-1,2,0
2687,19,21,4,2,1,0
2688,19,22,-2,0,-3,3
2689,19,22,-1,-2,1,4
2690,19,22,0,-3,-2,-3
2691,19,22,1,-1,4,2
2692,19,22,1,4,-1,-2
2693,19,22,2,-1,4,-1
2694,19,23,-3,1,2,3
2695,19,23,-3,3,-2,-1
2696,19,23,-1,-2,3,-3
2697,19,23,2,3,1,-3
2698,19,23,3,-1,2,3
2699,19,23,3,2,1,3
2700,19,24,-4,-2,-2,0
2701,19,24,-2,0,4,2
2702,19,24,2,-4,-2,0
2703,19,24,2,2,-4,0
2704,19,25,-2,-2,-4,1
2705,19,25,-1,-2,-4,-2
2706,19,25,1,2,-2,-4
2707,19,26,-4,1,-3,0
2708,19,26,-3,-2,-2,-3
2709,19,26,-2,-3,-2,3
2710,19,26,-2,3,3,2
2711,19,26,-1,3,-4,0
2712,19,27,-1,4,1,-3
2713,19,27,0,-3,3,3
2714,19,27,1,-3,-4,1
2715,19,28,-3,1,-3,-3
2716,19,28,-2,-4,2,-2
2717,19,28,3,-1,-3,-3
2718,19,29,-4,-3,0,2
2719,19,29,-2,-3,0,-4
2720,19,30,-3,-4,2,1
2721,19,30,1,-4,-2,3
2722,19,30,1,2,-4,3
2723,19,30,2,-3,1,4
2724,19,30,2,3,-1,4
2725,19,30,4,-3,1,-2
2726,19,30,4,1,3,2
2727,19,30,4,3,-1,-2
2728,19,31,-3,-2,3,3
2729,19,31,2,-3,3,-3
2730,19,32,0,0,4,-4
2731,19,33,-4,2,2,-3
2732,19,33,-4,3,-2,2
2733,19,33,-2,3,-2,-4
2734,19,33,1,-4,0,-4
2735,19,33,2,-3,-4,-2
2736,19,33,2,4,-3,2
2737,19,34,-4,-1,1,4
2738,19,34,-4,1,4,-1
2739,19,34,-1,4,-1,4
2740,19,34,0,3,-4,-3
2741,19,34,0,3,3,-4
2742,19,35,-4,-1,3,-3
2743,19,35,-3,4,1,3
2744,19,35,3,4,-3,-1
2745,19,36,-4,2,0,4
2746,19,37,-4,-1,-4,-2
2747,19,37,2,4,4,1
2748,19,37,4,-2,-1,-4
2749,19,37,4,1,-2,-4
2750,19,38,-2,3,-4,3
2751,19,38,3,-4,-2,-3
2752,19,38,3,2,-4,-3
2753,19,38,3,2,3,-4
2754,19,38,4,-2,-3,3
2755,19,40,4,-2,4,2
2756,19,40,4,4,2,2
2757,19,41,0,-3,-4,4
2758,19,41,4,-4,3,0
2759,19,42,-4,4,3,-1
2760,19,42,-3,1,4,-4
2761,19,42,3,-1,4,-4
2762,19,42,4,1,-4,3
2763,19,43,3,-4,3,3
2764,19,45,-4,-4,-3,-2
2765,19,45,-3,-2,-4,4
2766,19,45,3,4,4,-2
2767,19,48,-4,4,-4,0
2768,19,49,1,4,4,4
2769,19,49,4,-4,-4,1
2770,19,50,-3,4,-4,-3
2771,19,50,-3,4,3,-4
2772,19,52,-4,-4,2,4
2773,19,57,-4,-4,4,-3
2774,19,57,3,-4,-4,4
2775,19,57,4,3,4,4
2776,19,57,4,4,-3,-4
2777,20,4,1,-1,-1,-1
2778,20,6,-2,0,-1,-1
2779,20,6,-1,1,2,0
2780,20,6,0,-1,-1,2
2781,20,7,-2,-1,1,1
2782,20,7,-1,-1,1,-2
2783,20,7,1,-2,1,1
2784,20,8,2,0,2,0
2785,20,9,-2,2,0,1
2786,20,9,-1,2,0,-2
2787,20,9,0,0,-3,0
2788,20,9,2,1,0,-2
2789,20,10,1,2,-2,-1
2790,20,12,0,2,-2,2
2791,20,13,0,-3,-2,0
2792,20,13,2,-2,1,-2
2793,20,14,-3,0,-1,2
2794,20,14,-2,-3,0,-1
2795,20,14,-1,-2,3,0
2796,20,14,0,1,2,-3
2797,20,14,1,0,2,3
2798,20,14,2,3,1,0
2799,20,17,-3,-2,-2,0
2800,20,17,0,0,4,-1
2801,20,17,0,1,0,4
2802,20,17,4,0,0,1
2803,20,18,-2,1,2,3
2804,20,18,-2,3,-2,-1
2805,20,18,-1,0,-1,-4
2806,20,18,-1,4,1,0
2807,20,18,1,-4,0,-1
2808,20,18,3,-2,-1,2
2809,20,18,3,1,-2,2
2810,20,19,-3,1,-3,0
2811,20,19,-1,0,-3,3
2812,20,19,0,3,3,-1
2813,20,19,1,0,-3,-3
2814,20,19,1,4,-1,1
2815,20,19,3,-1,-3,0
2816,20,20,0,-4,0,2
2817,20,20,1,3,1,3
2818,20,21,-4,0,1,-2
2819,20,21,-2,-2,-2,-3
2820,20,21,-1,0,4,2
2821,20,21,0,-2,1,4
2822,20,21,2,2,3,2
2823,20,22,-3,-3,0,2
2824,20,22,-1,-2,-4,1
2825,20,22,0,-2,3,-3
2826,20,22,2,-3,3,0
2827,20,22,2,-1,-1,-4
2828,20,22,3,0,2,-3
2829,20,22,4,-2,-1,-1
2830,20,22,4,1,-2,-1
2831,20,23,-2,1,-3,-3
2832,20,23,-1,-3,-2,3
2833,20,23,-1,3,3,2
2834,20,23,1,-3,-2,-3
2835,20,23,2,-1,-3,3
2836,20,23,3,2,3,-1
2837,20,24,-4,2,2,0
2838,20,24,0,-2,-4,-2
2839,20,25,-2,-4,2,1
2840,20,25,-1,-4,2,-2
2841,20,25,0,3,-4,0
2842,20,25,2,-1,4,2
2843,20,25,2,4,-1,-2
2844,20,25,3,0,0,4
2845,20,26,-4,-1,3,0
2846,20,26,-3,2,2,-3
2847,20,26,-3,3,-2,2
2848,20,26,-2,-2,3,3
2849,20,26,-1,-3,0,-4
2850,20,26,0,4,1,-3
2851,20,27,-3,-1,1,4
2852,20,27,-3,1,4,-1
2853,20,27,3,-1,4,-1
2854,20,27,4,-3,1,1
2855,20,27,4,3,-1,1
2856,20,28,-3,-1,3,-3
2857,20,28,1,-3,3,3
2858,20,28,2,2,-2,-4
2859,20,28,3,3,1,-3
2860,20,29,-4,3,0,-2
2861,20,29,-3,2,0,4
2862,20,29,3,-4,-2,0
2863,20,29,3,2,-4,0
2864,20,30,-3,-1,-4,-2
2865,20,30,-2,4,1,3
2866,20,30,-1,3,-2,-4
2867,20,30,2,-3,-4,1
2868,20,30,4,-1,2,3
2869,20,30,4,2,1,3
2870,20,33,-4,-3,2,-2
2871,20,33,-4,-2,-2,3
2872,20,33,0,4,-1,4
2873,20,33,1,0,4,-4
2874,20,33,2,-4,-2,3
2875,20,33,2,2,-4,3
2876,20,34,-4,-1,-4,1
2877,20,34,-4,1,-1,-4
2878,20,35,-4,1,-3,3
2879,20,35,-3,4,3,-1
2880,20,35,-1,3,-4,3
2881,20,35,1,3,-4,-3
2882,20,35,1,3,3,-4
2883,20,35,3,-3,1,4
2884,20,35,3,3,-1,4
2885,20,35,4,-1,-3,-3
2886,20,36,-4,-2,0,-4
2887,20,36,2,-4,0,-4
2888,20,36,3,-3,3,-3
2889,20,37,-4,1,4,2
2890,20,37,-2,1,4,-4
2891,20,38,-3,-4,-3,-2
2892,20,38,3,-3,-4,-2
2893,20,38,3,4,-3,2
2894,20,40,-2,-2,-4,4
2895,20,41,-3,4,-4,0
2896,20,42,-4,-4,-3,1
2897,20,42,1,-3,-4,4
2898,20,42,3,4,4,1
2899,20,42,4,4,-3,-1
2900,20,45,-4,4,3,2
2901,20,45,-3,-4,2,4
2902,20,45,-2,4,-4,-3
2903,20,45,-2,4,3,-4
2904,20,45,4,-4,-2,-3
2905,20,45,4,2,-4,-3
2906,20,45,4,2,3,-4
2907,20,48,-4,-4,4,0
2908,20,49,4,-1,4,-4
2909,20,50,-3,-4,4,-3
2910,20,50,4,-4,3,3
2911,20,52,-4,4,-2,-4
2912,20,52,2,4,4,4
2913,20,52,4,4,4,-2
2914,20,57,-4,4,-4,3
2915,20,64,4,-4,-4,4
2916,21,4,-1,-1,1,1
2917,21,5,0,1,2,0
2918,21,6,-1,2,0,1
2919,21,6,0,-1,1,-2
2920,21,6,2,1,0,1
2921,21,7,1,-1,-1,2
2922,21,7,2,-1,-1,-1
2923,21,8,0,2,0,-2
2924,21,9,-2,0,-1,2
2925,21,10,1,0,-3,0
2926,21,10,2,-2,1,1
2927,21,11,-1,-3,0,-1
2928,21,12,-2,-2,-2,0
2929,21,13,0,-2,3,0
2930,21,13,1,2,-2,2
2931,21,13,2,2,-2,-1
2932,21,13,3,0,2,0
2933,21,14,-3,0,1,-2
2934,21,14,-2,1,-3,0
2935,21,14,1,-3,-2,0
2936,21,14,3,1,0,-2
2937,21,15,-1,1,2,3
2938,21,15,-1,3,-2,-1
2939,21,15,1,1,2,-3
2940,21,17,-3,2,2,0
2941,21,17,-2,-3,0,2
2942,21,17,0,0,-1,-4
2943,21,17,0,4,1,0
2944,21,17,2,0,2,3
2945,21,18,-4,0,1,1
2946,21,18,-1,-2,-2,-3
2947,21,18,0,0,-3,3
2948,21,18,1,0,4,-1
2949,21,18,1,1,0,4
2950,21,18,3,-2,1,-2
2951,21,19,-4,1,-1,-1
2952,21,19,-3,-1,3,0
2953,21,19,3,3,1,0
2954,21,20,-1,1,-3,-3
2955,21,20,0,0,4,2
2956,21,20,1,3,3,-1
2957,21,21,-4,-2,0,-1
2958,21,21,-2,2,2,-3
2959,21,21,-2,3,-2,2
2960,21,21,0,-2,-4,1
2961,21,21,1,-4,0,2
2962,21,21,2,-4,0,-1
2963,21,22,-3,3,0,-2
2964,21,22,-2,-1,1,4
2965,21,22,-2,1,4,-1
2966,21,22,-1,-4,2,1
2967,21,22,0,-3,-2,3
2968,21,22,0,3,3,2
2969,21,22,1,-2,1,4
2970,21,22,2,0,-3,-3
2971,21,22,2,4,-1,1
2972,21,23,-2,-1,3,-3
2973,21,23,-1,-2,3,3
2974,21,23,1,-2,3,-3
2975,21,23,2,3,1,3
2976,21,24,-2,2,0,4
2977,21,24,0,-4,2,-2
2978,21,25,-2,-1,-4,-2
2979,21,25,0,-3,0,-4
2980,21,25,1,-2,-4,-2
2981,21,25,4,-2,-1,2
2982,21,25,4,1,-2,2
2983,21,26,-4,3,0,1
2984,21,26,-3,-3,2,-2
2985,21,26,-3,-2,-2,3
2986,21,26,1,3,-4,0
2987,21,26,2,-3,-2,-3
2988,21,26,3,2,3,2
2989,21,26,4,-1,-3,0
2990,21,27,-3,-1,-4,1
2991,21,27,-3,1,-1,-4
2992,21,27,-1,4,1,3
2993,21,27,1,4,1,-3
2994,21,27,3,-3,3,0
2995,21,27,3,-1,-1,-4
2996,21,28,-3,1,-3,3
2997,21,28,3,-1,-3,3
2998,21,29,-3,-2,0,-4
2999,21,29,0,3,-2,-4
3000,21,29,4,0,2,-3
3001,21,30,-4,-3,2,1
3002,21,30,-4,-1,-2,-3
3003,21,30,-3,1,4,2
3004,21,30,-2,4,3,-1
3005,21,30,3,-1,4,2
3006,21,30,3,4,-1,-2
3007,21,30,4,2,3,-1
3008,21,31,2,-3,3,3
3009,21,32,4,0,0,4
3010,21,33,-4,2,2,3
3011,21,33,-2,-4,-3,-2
3012,21,33,3,2,-2,-4
3013,21,34,-1,1,4,-4
3014,21,34,0,3,-4,3
3015,21,34,1,4,-1,4
3016,21,34,4,-1,4,-1
3017,21,35,-4,-1,3,3
3018,21,35,-3,-4,-3,1
3019,21,35,3,-3,-4,1
3020,21,35,4,3,1,-3
3021,21,36,-2,4,-4,0
3022,21,36,2,0,4,-4
3023,21,36,4,-4,-2,0
3024,21,36,4,2,-4,0
3025,21,37,-4,4,-2,-1
3026,21,37,-1,-2,-4,4
3027,21,38,-4,2,-3,-3
3028,21,38,-3,4,3,2
3029,21,38,2,3,-4,-3
3030,21,38,2,3,3,-4
3031,21,38,3,-4,-2,3
3032,21,38,3,2,-4,3
3033,21,40,-2,-4,2,4
3034,21,41,-3,-4,4,0
3035,21,41,3,-4,0,-4
3036,21,42,-4,-4,-1,-3
3037,21,42,-1,4,-4,-3
3038,21,42,-1,4,3,-4
3039,21,42,4,-3,1,4
3040,21,42,4,3,-1,4
3041,21,43,4,-3,3,-3
3042,21,45,-3,4,-2,-4
3043,21,45,-2,-4,4,-3
3044,21,45,2,-3,-4,4
3045,21,45,4,-3,-4,-2
3046,21,45,4,4,-3,2
3047,21,49,-4,-1,-4,4
3048,21,49,4,4,4,1
3049,21,50,-3,4,-4,3
3050,21,52,-4,2,4,-4
3051,21,57,-4,-4,-3,4
3052,21,57,-4,-4,4,3
3053,21,57,3,4,4,4
3054,22,3,0,-1,1,1
3055,22,5,0,2,0,1
3056,22,6,-1,0,-1,2
3057,22,6,1,1,2,0
3058,22,7,1,-1,1,-2
3059,22,9,-2,0,1,-2
3060,22,9,-1,-2,-2,0
3061,22,9,1,2,0,-2
3062,22,10,0,-3,0,-1
3063,22,10,2,-1,-1,2
3064,22,11,-3,0,1,1
3065,22,11,-1,1,-3,0
3066,22,11,3,1,0,1
3067,22,12,-3,1,-1,-1
3068,22,12,-2,2,2,0
3069,22,12,3,-1,-1,-1
3070,22,13,2,0,-3,0
3071,22,14,-3,-2,0,-1
3072,22,14,-2,-1,3,0
3073,22,14,-1,-3,0,2
3074,22,14,0,1,2,3
3075,22,14,0,3,-2,-1
3076,22,14,1,-2,3,0
3077,22,15,3,-2,1,1
3078,22,16,2,2,-2,2
3079,22,17,-2,3,0,-2
3080,22,17,0,-2,-2,-3
3081,22,17,2,-3,-2,0
3082,22,18,-1,2,2,-3
3083,22,18,-1,3,-2,2
3084,22,18,1,0,-1,-4
3085,22,18,1,4,1,0
3086,22,18,2,1,2,-3
3087,22,18,3,2,-2,-1
3088,22,19,-3,3,0,1
3089,22,19,-1,-1,1,4
3090,22,19,-1,1,4,-1
3091,22,19,0,1,-3,-3
3092,22,19,1,0,-3,3
3093,22,20,-1,-1,3,-3
3094,22,20,4,0,2,0
3095,22,21,-4,-1,-2,0
3096,22,21,-2,-3,2,-2
3097,22,21,-2,-2,-2,3
3098,22,21,-1,2,0,4
3099,22,21,0,-4,2,1
3100,22,21,1,0,4,2
3101,22,21,2,0,4,-1
3102,22,21,2,1,0,4
3103,22,21,4,1,0,-2
3104,22,22,-4,1,-1,2
3105,22,22,-2,-1,-4,1
3106,22,22,-2,1,-1,-4
3107,22,22,-1,-1,-4,-2
3108,22,22,0,-2,3,3
3109,22,22,1,-2,-4,1
3110,22,22,3,0,2,3
3111,22,23,-3,-3,2,1
3112,22,23,-3,-1,-2,-3
3113,22,23,-2,1,-3,3
3114,22,23,1,-3,-2,3
3115,22,23,1,3,3,2
3116,22,23,2,3,3,-1
3117,22,24,-4,-2,0,2
3118,22,24,-2,-2,0,-4
3119,22,24,2,-4,0,2
3120,22,25,-2,1,4,2
3121,22,25,1,-4,2,-2
3122,22,25,2,-2,1,4
3123,22,25,4,-2,1,-2
3124,22,26,-3,2,2,3
3125,22,26,0,4,1,3
3126,22,26,1,-3,0,-4
3127,22,26,2,-2,3,-3
3128,22,26,3,-4,0,-1
3129,22,26,4,3,1,0
3130,22,27,-1,4,3,-1
3131,22,27,3,0,-3,-3
3132,22,27,3,4,-1,1
3133,22,28,-3,-1,3,3
3134,22,28,2,-2,-4,-2
3135,22,28,3,3,1,3
3136,22,29,-4,2,-3,0
3137,22,29,2,3,-4,0
3138,22,30,-3,4,-2,-1
3139,22,30,-2,-4,-3,1
3140,22,30,-1,-4,-3,-2
3141,22,30,1,3,-2,-4
3142,22,30,2,4,1,-3
3143,22,31,-3,2,-3,-3
3144,22,31,3,-3,-2,-3
3145,22,33,-4,-4,-1,0
3146,22,33,-4,0,1,4
3147,22,33,-2,4,3,2
3148,22,33,-1,4,-4,0
3149,22,33,0,1,4,-4
3150,22,33,4,2,3,2
3151,22,34,-4,0,3,-3
3152,22,34,4,-3,3,0
3153,22,34,4,-1,-1,-4
3154,22,35,-3,-4,-1,-3
3155,22,35,1,3,-4,3
3156,22,35,4,-1,-3,3
3157,22,36,-4,0,-4,-2
3158,22,36,-2,-4,4,0
3159,22,36,0,-2,-4,4
3160,22,36,3,-3,3,3
3161,22,37,-4,2,4,-1
3162,22,37,-1,-4,2,4
3163,22,37,2,4,-1,4
3164,22,37,4,-1,4,2
3165,22,37,4,4,-1,-2
3166,22,38,-4,-3,-3,-2
3167,22,38,-4,3,2,-3
3168,22,40,-4,4,-2,2
3169,22,40,-2,4,-2,-4
3170,22,40,4,2,-2,-4
3171,22,41,-4,3,0,4
3172,22,41,0,4,-4,-3
3173,22,41,0,4,3,-4
3174,22,41,3,0,4,-4
3175,22,42,-3,-1,-4,4
3176,22,42,-1,-4,4,-3
3177,22,42,4,-3,-4,1
3178,22,43,3,3,-4,-3
3179,22,43,3,3,3,-4
3180,22,45,-4,-3,2,4
3181,22,45,-3,2,4,-4
3182,22,45,-2,4,-4,3
3183,22,45,4,-4,-2,3
3184,22,45,4,2,-4,3
3185,22,48,4,-4,0,-4
3186,22,50,-4,-3,4,-3
3187,22,50,-3,-4,-3,4
3188,22,50,-3,-4,4,3
3189,22,50,3,-3,-4,4
3190,22,64,4,4,4,4
3191,23,4,1,-1,1,1
3192,23,5,0,0,-1,2
3193,23,6,-2,0,1,1
3194,23,6,-1,0,1,-2
3195,23,6,1,2,0,1
3196,23,7,-2,1,-1,-1
3197,23,8,0,-2,-2,0
3198,23,9,-2,-2,0,-1
3199,23,9,-1,2,2,0
3200,23,9,2,1,2,0
3201,23,10,0,1,-3,0
3202,23,10,2,-1,1,-2
3203,23,11,-1,-1,3,0
3204,23,11,1,-3,0,-1
3205,23,12,2,2,0,-2
3206,23,13,0,-3,0,2
3207,23,14,-3,-1,-2,0
3208,23,14,-2,3,0,1
3209,23,14,-1,3,0,-2
3210,23,15,-3,1,-1,2
3211,23,15,1,1,2,3
3212,23,15,1,3,-2,-1
3213,23,15,3,-1,-1,2
3214,23,17,-3,-2,0,2
3215,23,17,0,2,2,-3
3216,23,17,0,3,-2,2
3217,23,17,2,-2,3,0
3218,23,18,-2,-3,2,1
3219,23,18,-2,-1,-2,-3
3220,23,18,-1,-3,2,-2
3221,23,18,-1,-2,-2,3
3222,23,18,0,-1,1,4
3223,23,18,0,1,4,-1
3224,23,18,1,-2,-2,-3
3225,23,18,3,0,-3,0
3226,23,18,4,1,0,1
3227,23,19,-1,-1,-4,1
3228,23,19,-1,1,-1,-4
3229,23,19,0,-1,3,-3
3230,23,19,4,-1,-1,-1
3231,23,20,-1,1,-3,3
3232,23,20,0,2,0,4
3233,23,20,1,1,-3,-3
3234,23,21,-2,2,2,3
3235,23,21,-1,-2,0,-4
3236,23,21,0,-1,-4,-2
3237,23,21,2,0,-1,-4
3238,23,21,2,4,1,0
3239,23,21,3,2,-2,2
3240,23,22,-4,1,1,-2
3241,23,22,-3,2,-3,0
3242,23,22,-1,1,4,2
3243,23,22,1,-4,2,1
3244,23,22,2,0,-3,3
3245,23,22,3,-3,-2,0
3246,23,22,4,-2,1,1
3247,23,23,-2,-1,3,3
3248,23,23,1,-2,3,3
3249,23,23,3,1,2,-3
3250,23,24,2,0,4,2
3251,23,25,-4,0,3,0
3252,23,25,-2,4,-2,-1
3253,23,25,2,-2,-4,1
3254,23,25,4,2,-2,-1
3255,23,26,-3,-4,-1,0
3256,23,26,-3,0,1,4
3257,23,26,-2,2,-3,-3
3258,23,26,0,4,3,-1
3259,23,26,2,-3,-2,3
3260,23,26,2,3,3,2
3261,23,26,3,0,4,-1
3262,23,26,3,1,0,4
3263,23,27,-3,0,3,-3
3264,23,27,-1,-4,-3,1
3265,23,27,1,4,1,3
3266,23,28,-4,-2,2,-2
3267,23,28,2,-4,2,-2
3268,23,28,3,3,3,-1
3269,23,29,-4,3,2,0
3270,23,29,-3,0,-4,-2
3271,23,29,0,-4,-3,-2
3272,23,29,2,-3,0,-4
3273,23,29,3,-4,0,2
3274,23,29,4,0,2,3
3275,23,30,-4,-1,-2,3
3276,23,30,-3,2,4,-1
3277,23,30,-2,-4,-1,-3
3278,23,30,-1,4,3,2
3279,23,30,3,-2,1,4
3280,23,31,-3,-3,-3,-2
3281,23,31,-3,3,2,-3
3282,23,31,3,-2,3,-3
3283,23,32,0,4,-4,0
3284,23,33,-4,-1,0,-4
3285,23,33,-4,0,-4,1
3286,23,33,-3,4,-2,2
3287,23,33,-1,-4,4,0
3288,23,33,2,3,-2,-4
3289,23,33,3,-2,-4,-2
3290,23,33,4,-4,0,-1
3291,23,34,-3,3,0,4
3292,23,34,1,1,4,-4
3293,23,34,3,3,-4,0
3294,23,34,4,0,-3,-3
3295,23,34,4,4,-1,1
3296,23,35,-4,-3,-3,1
3297,23,35,3,4,1,-3
3298,23,35,4,3,1,3
3299,23,36,-4,4,0,-2
3300,23,36,0,-4,2,4
3301,23,37,-4,2,-1,-4
3302,23,37,-2,-1,-4,4
3303,23,37,-1,4,-2,-4
3304,23,37,1,-2,-4,4
3305,23,38,-4,2,-3,3
3306,23,38,-3,-3,2,4
3307,23,38,2,3,-4,3
3308,23,38,4,-3,-2,-3
3309,23,40,-4,2,4,2
3310,23,40,-2,2,4,-4
3311,23,41,-4,-3,4,0
3312,23,41,0,-4,4,-3
3313,23,42,-4,-4,-1,3
3314,23,42,-1,4,-4,3
3315,23,42,1,4,-4,-3
3316,23,42,1,4,3,-4
3317,23,42,3,4,-1,4
3318,23,43,-3,-3,4,-3
3319,23,43,4,-3,3,3
3320,23,45,-2,-4,-3,4
3321,23,45,-2,-4,4,3
3322,23,48,4,0,4,-4
3323,23,49,-4,-4,1,-4
3324,23,50,4,3,-4,-3
3325,23,50,4,3,3,-4
3326,23,57,4,-3,-4,4
3327,24,4,-1,1,-1,-1
3328,24,5,0,0,1,-2
3329,24,6,-1,-2,0,-1
3330,24,6,1,0,-1,2
3331,24,6,2,0,-1,-1
3332,24,7,2,-1,1,1
3333,24,8,0,2,2,0
3334,24,9,-2,-1,-2,0
3335,24,9,1,-2,-2,0
3336,24,9,2,2,0,1
3337,24,10,-2,1,-1,2
3338,24,10,0,-1,3,0
3339,24,11,-1,3,0,1
3340,24,11,1,1,-3,0
3341,24,12,-2,-2,0,2
3342,24,13,0,3,0,-2
3343,24,14,1,-3,0,2
3344,24,14,2,-3,0,-1
3345,24,14,3,1,2,0
3346,24,15,-3,1,1,-2
3347,24,15,-1,-3,2,1
3348,24,15,-1,-1,-2,-3
3349,24,15,3,-1,1,-2
3350,24,17,-2,2,-3,0
3351,24,17,0,-3,2,-2
3352,24,17,0,-2,-2,3
3353,24,17,3,2,0,-2
3354,24,18,-4,-1,0,-1
3355,24,18,-3,0,3,0
3356,24,18,-1,2,2,3
3357,24,18,0,-1,-4,1
3358,24,18,0,1,-1,-4
3359,24,18,1,2,2,-3
3360,24,18,1,3,-2,2
3361,24,18,2,1,2,3
3362,24,18,2,3,-2,-1
3363,24,19,-4,1,1,1
3364,24,19,0,1,-3,3
3365,24,19,1,-1,1,4
3366,24,19,1,1,4,-1
3367,24,20,-1,-1,3,3
3368,24,20,0,-2,0,-4
3369,24,20,1,-1,3,-3
3370,24,21,-3,-2,2,-2
3371,24,21,-2,-4,-1,0
3372,24,21,-2,0,1,4
3373,24,21,0,1,4,2
3374,24,21,1,2,0,4
3375,24,21,2,-2,-2,-3
3376,24,22,-4,2,-1,-1
3377,24,22,-3,3,2,0
3378,24,22,-2,0,3,-3
3379,24,22,-1,4,-2,-1
3380,24,22,1,-1,-4,-2
3381,24,22,3,-2,3,0
3382,24,22,4,-1,-1,2
3383,24,23,-3,-1,-2,3
3384,24,23,-1,2,-3,-3
3385,24,23,2,1,-3,-3
