HA,4,79,w1,w2,w3,w4
2554,31,13,2,-2,-2,-1
2555,31,15,-1,2,-3,-1
2556,31,15,2,1,-3,-1
2557,31,17,-3,0,-2,2
2558,31,17,-2,2,3,0
2559,31,17,0,2,-3,2
2560,31,18,-4,0,1,1
2561,31,18,0,-1,1,4
2562,31,19,-1,-4,-1,-1
2563,31,19,0,1,3,-3
2564,31,20,0,2,0,4
2565,31,20,4,0,0,-2
2566,31,21,-4,0,-2,-1
2567,31,21,-2,-1,4,0
2568,31,21,0,-4,-1,2
2569,31,21,1,-2,4,0
2570,31,21,1,4,2,0
2571,31,21,3,-2,-2,2
2572,31,22,-1,-4,2,1
2573,31,22,1,4,-1,-2
2574,31,22,2,4,-1,1
2575,31,23,-3,-3,-1,2
2576,31,23,-1,2,3,3
2577,31,23,2,1,3,3
2578,31,23,3,1,-3,2
2579,31,25,-2,-1,-2,-4
2580,31,25,1,-2,-2,-4
2581,31,25,4,0,3,0
2582,31,26,-4,3,0,1
2583,31,26,-3,0,1,4
2584,31,26,3,1,0,4
2585,31,27,-4,-3,-1,-1
2586,31,27,-1,-1,4,3
2587,31,27,1,1,-3,-4
2588,31,27,3,0,3,-3
2589,31,28,-2,-4,2,-2
2590,31,29,0,-2,4,-3
2591,31,29,0,4,2,-3
2592,31,29,4,3,2,0
2593,31,30,-4,-3,2,1
2594,31,30,3,-2,1,4
2595,31,30,4,-3,1,-2
2596,31,30,4,3,-1,-2
2597,31,31,-3,2,3,-3
2598,31,31,-3,3,-3,2
2599,31,31,3,3,2,-3
2600,31,32,0,-4,-4,0
2601,31,33,-2,2,-3,-4
2602,31,33,2,-2,4,3
2603,31,33,2,4,2,3
2604,31,34,-3,-3,-4,0
2605,31,34,-3,3,0,4
2606,31,35,-4,3,-3,-1
2607,31,35,-3,-1,4,-3
2608,31,36,0,-4,2,4
2609,31,37,-2,-4,-1,-4
2610,31,37,2,4,-4,-1
2611,31,38,-3,-3,2,4
2612,31,38,-2,-3,-4,3
2613,31,41,-4,0,4,3
2614,31,41,4,-3,4,0
2615,31,41,4,0,-3,-4
2616,31,42,-1,-4,-4,-3
2617,31,42,1,-4,-4,3
2618,31,42,3,4,-1,4
2619,31,43,-4,3,3,3
2620,31,43,3,-3,4,-3
2621,31,45,3,4,-4,2
2622,31,45,4,-3,-2,-4
2623,31,49,1,4,-4,-4
2624,31,50,-4,-3,-4,-3
2625,31,57,4,3,-4,-4
2626,32,5,0,2,0,1
2627,32,6,0,-1,-2,-1
2628,32,7,-1,-1,1,-2
2629,32,9,-1,2,0,-2
2630,32,9,2,1,0,-2
2631,32,10,1,-1,-2,2
2632,32,11,-3,0,1,1
2633,32,11,3,1,0,1
2634,32,12,-2,0,-2,2
2635,32,13,2,-2,1,-2
2636,32,14,-3,0,-2,-1
2637,32,14,-1,2,3,0
2638,32,14,0,2,-3,-1
2639,32,14,2,1,3,0
2640,32,15,3,-2,1,1
2641,32,18,-2,-3,-1,2
2642,32,18,-1,-1,4,0
2643,32,18,0,-4,-1,-1
2644,32,18,1,2,-3,2
2645,32,18,3,-2,-2,-1
2646,32,19,-3,3,0,1
2647,32,19,1,-1,1,4
2648,32,20,-3,-3,-1,-1
2649,32,20,1,1,3,-3
2650,32,20,3,1,-3,-1
2651,32,21,-4,0,1,-2
2652,32,21,-2,0,1,4
2653,32,21,0,-4,2,1
2654,32,21,1,2,0,4
2655,32,22,-1,-1,-2,-4
2656,32,22,0,2,3,3
2657,32,22,1,-4,-1,2
2658,32,23,-3,-3,2,1
2659,32,24,2,-2,4,0
2660,32,24,2,4,2,0
2661,32,25,-1,-4,2,-2
2662,32,25,2,4,-1,-2
2663,32,26,-2,2,3,-3
2664,32,26,-2,3,-3,2
2665,32,26,0,-1,4,3
2666,32,27,3,4,-1,1
2667,32,28,-3,3,-3,-1
2668,32,28,2,-2,-2,-4
2669,32,28,3,1,3,3
2670,32,28,4,-2,-2,2
2671,32,29,-4,3,0,-2
2672,32,29,-2,-3,-4,0
2673,32,29,-2,3,0,4
2674,32,30,-2,-1,4,-3
2675,32,30,-1,2,-3,-4
2676,32,30,1,-2,4,-3
2677,32,30,1,4,2,-3
2678,32,30,2,1,-3,-4
2679,32,30,4,1,-3,2
2680,32,32,-4,0,4,0
2681,32,33,-4,-3,2,-2
2682,32,33,-2,-3,2,4
2683,32,33,1,-4,-4,0
2684,32,33,4,1,0,4
2685,32,34,-4,3,3,0
2686,32,34,-3,0,4,3
2687,32,34,-1,-4,-1,-4
2688,32,34,4,0,3,-3
2689,32,35,-1,-3,-4,3
2690,32,36,-4,0,-2,-4
2691,32,36,-3,3,3,3
2692,32,37,1,-4,2,4
2693,32,37,4,-2,1,4
2694,32,38,3,-2,4,3
2695,32,38,3,4,2,3
2696,32,38,4,3,2,-3
2697,32,41,0,-4,-4,-3
2698,32,42,-4,-3,-1,-4
2699,32,42,3,4,-4,-1
2700,32,43,-3,-3,-4,-3
2701,32,45,-4,-2,-4,3
2702,32,45,2,-4,-4,3
2703,32,49,4,4,-1,4
2704,32,50,-4,3,-3,-4
2705,32,50,4,-3,4,-3
2706,32,52,2,4,-4,-4
2707,32,52,4,4,-4,2
2708,33,6,-2,0,1,1
2709,33,6,0,-1,1,-2
2710,33,6,1,2,0,1
2711,33,7,1,-1,-2,-1
2712,33,8,0,2,0,-2
2713,33,9,-2,0,-2,-1
2714,33,9,-1,0,-2,2
2715,33,13,0,2,3,0
2716,33,13,2,-1,-2,2
2717,33,14,-3,0,1,-2
2718,33,14,-2,3,0,1
2719,33,14,3,1,0,-2
2720,33,15,-2,-3,-1,-1
2721,33,15,-1,-3,-1,2
2722,33,15,1,2,-3,-1
2723,33,17,0,-1,4,0
2724,33,18,-2,-3,2,1
2725,33,18,-1,0,1,4
2726,33,18,3,-2,1,-2
2727,33,18,4,1,0,1
2728,33,19,1,-4,-1,-1
2729,33,19,3,1,3,0
2730,33,21,0,-1,-2,-4
2731,33,21,2,2,-3,2
2732,33,22,-3,3,0,-2
2733,33,22,1,-4,2,1
2734,33,22,2,-1,1,4
2735,33,22,4,-2,1,1
2736,33,23,-2,3,-3,-1
2737,33,23,-1,2,3,-3
2738,33,23,-1,3,-3,2
2739,33,23,1,2,3,3
2740,33,23,2,1,3,-3
2741,33,24,0,-4,2,-2
2742,33,24,2,2,0,4
2743,33,25,-4,-2,-1,2
2744,33,25,-4,1,-2,2
2745,33,25,-3,0,4,0
2746,33,25,2,-4,-1,2
2747,33,25,4,-2,-2,-1
2748,33,26,-3,-3,2,-2
2749,33,26,-1,-3,-4,0
2750,33,26,-1,3,0,4
2751,33,27,-3,3,3,0
2752,33,27,-1,-1,4,-3
2753,33,27,1,-1,4,3
2754,33,27,4,1,-3,-1
2755,33,29,-3,0,-2,-4
2756,33,29,-2,0,4,3
2757,33,29,0,2,-3,-4
2758,33,29,3,-2,4,0
2759,33,29,3,4,2,0
2760,33,30,-1,-3,2,4
2761,33,30,3,4,-1,-2
2762,33,31,-2,3,3,3
2763,33,33,0,-4,-1,-4
2764,33,33,2,-2,4,-3
2765,33,33,2,4,2,-3
2766,33,33,3,-2,-2,-4
2767,33,34,-4,1,1,4
2768,33,34,0,-3,-4,3
2769,33,34,4,4,-1,1
2770,33,35,-3,-3,-1,-4
2771,33,35,3,1,-3,-4
2772,33,35,4,1,3,3
2773,33,36,-4,-2,-4,0
2774,33,36,2,-4,-4,0
2775,33,38,-3,-2,-4,3
2776,33,38,-2,-3,-4,-3
2777,33,40,-4,-2,2,4
2778,33,40,2,-4,2,4
2779,33,41,-4,0,4,-3
2780,33,42,1,-4,-4,-3
2781,33,43,-4,3,3,-3
2782,33,43,-3,3,-3,-4
2783,33,45,-4,4,-3,2
2784,33,45,4,-2,4,3
2785,33,45,4,4,2,3
2786,33,48,-4,4,0,4
2787,33,49,4,4,-4,-1
2788,33,50,3,-4,-4,3
2789,33,57,3,4,-4,-4
2790,34,6,-1,0,-2,-1
2791,34,7,1,-1,1,-2
2792,34,7,2,-1,1,1
2793,34,8,0,0,-2,2
2794,34,9,-2,0,1,-2
2795,34,9,1,2,0,-2
2796,34,9,2,2,0,1
2797,34,10,2,-1,-2,-1
2798,34,11,-1,3,0,1
2799,34,12,-1,-3,-1,-1
2800,34,14,0,-3,-1,2
2801,34,14,1,2,3,0
2802,34,15,-1,-3,2,1
2803,34,17,-2,3,0,-2
2804,34,17,0,0,1,4
2805,34,18,-3,-2,-1,2
2806,34,18,-3,1,-2,2
2807,34,18,1,-1,4,0
2808,34,18,2,2,-3,-1
2809,34,18,3,-1,-2,2
2810,34,19,-4,1,1,1
2811,34,20,-2,0,4,0
2812,34,20,-1,3,-3,-1
2813,34,21,-2,-3,2,-2
2814,34,21,4,1,0,-2
2815,34,22,-4,-2,-1,-1
2816,34,22,-4,1,-2,-1
2817,34,22,-2,3,3,0
2818,34,22,0,2,3,-3
2819,34,22,0,3,-3,2
2820,34,22,1,-1,-2,-4
2821,34,22,2,-4,-1,-1
2822,34,24,-2,0,-2,-4
2823,34,25,-4,-2,2,1
2824,34,25,0,-3,-4,0
2825,34,25,0,3,0,4
2826,34,25,1,-4,2,-2
2827,34,25,2,-4,2,1
2828,34,25,4,-2,1,-2
2829,34,26,-1,0,4,3
2830,34,26,0,-1,4,-3
2831,34,26,2,2,3,3
2832,34,26,3,2,-3,2
2833,34,26,4,1,3,0
2834,34,27,-3,1,1,4
2835,34,27,3,-1,1,4
2836,34,28,-1,3,3,3
2837,34,28,3,1,3,-3
2838,34,29,-3,-2,-4,0
2839,34,29,0,-3,2,4
2840,34,29,3,2,0,4
2841,34,30,-2,-3,-1,-4
2842,34,30,1,2,-3,-4
2843,34,30,2,-1,4,3
2844,34,30,3,-4,-1,2
2845,34,33,-4,4,0,1
2846,34,33,-3,-2,2,4
2847,34,33,-2,-2,-4,3
2848,34,34,-3,0,4,-3
2849,34,34,1,-4,-1,-4
2850,34,35,-1,-3,-4,-3
2851,34,35,1,-3,-4,3
2852,34,36,-3,3,3,-3
2853,34,36,4,-2,4,0
2854,34,36,4,4,2,0
2855,34,37,4,4,-1,-2
2856,34,38,-3,4,-3,2
2857,34,38,-2,3,-3,-4
2858,34,38,3,-2,4,-3
2859,34,38,3,4,2,-3
2860,34,40,4,-2,-2,-4
2861,34,41,-3,4,0,4
2862,34,41,3,-4,-4,0
2863,34,42,-4,1,4,3
2864,34,42,-4,4,-3,-1
2865,34,42,4,1,-3,-4
2866,34,45,-4,-2,-4,-3
2867,34,45,2,-4,-4,-3
2868,34,45,3,-4,2,4
2869,34,50,-4,4,3,3
2870,34,57,4,-4,-4,3
2871,34,64,4,4,-4,-4
2872,35,5,0,0,-2,-1
2873,35,6,-1,0,1,-2
2874,35,9,1,0,-2,2
2875,35,10,0,3,0,1
2876,35,10,2,-1,1,-2
2877,35,11,0,-3,-1,-1
2878,35,12,-3,1,1,1
2879,35,12,2,2,0,-2
2880,35,12,3,-1,1,1
2881,35,13,-2,-2,-1,2
2882,35,13,-2,1,-2,2
2883,35,14,-1,3,0,-2
2884,35,14,0,-3,2,1
2885,35,14,3,2,0,1
2886,35,15,-3,-2,-1,-1
2887,35,15,-3,1,-2,-1
2888,35,15,1,-3,-1,2
2889,35,15,3,-1,-2,-1
2890,35,17,-1,0,4,0
2891,35,17,2,2,3,0
2892,35,18,-3,-2,2,1
2893,35,18,-1,-3,2,-2
2894,35,18,1,0,1,4
2895,35,19,-1,3,3,0
2896,35,19,0,3,-3,-1
2897,35,21,-1,0,-2,-4
2898,35,21,2,-1,4,0
2899,35,22,-4,1,1,-2
2900,35,22,-2,1,1,4
2901,35,23,1,2,3,-3
2902,35,23,1,3,-3,2
2903,35,23,3,2,-3,-1
2904,35,24,-2,-2,-4,0
2905,35,25,0,0,4,3
2906,35,25,2,-1,-2,-4
2907,35,25,4,-1,-2,2
2908,35,26,-3,4,0,1
2909,35,26,1,-3,-4,0
2910,35,26,1,3,0,4
2911,35,27,-1,-3,-1,-4
2912,35,27,0,3,3,3
2913,35,27,1,-1,4,-3
2914,35,27,3,-4,-1,-1
2915,35,28,-4,-2,2,-2
2916,35,28,-2,-2,2,4
2917,35,28,2,-4,2,-2
2918,35,29,-2,0,4,-3
2919,35,30,-1,-2,-4,3
2920,35,30,1,-3,2,4
2921,35,30,3,-4,2,1
2922,35,31,-2,3,3,-3
2923,35,31,3,2,3,3
2924,35,33,-4,1,4,0
2925,35,33,-2,4,-3,2
2926,35,33,2,2,-3,-4
2927,35,33,4,2,-3,2
2928,35,34,0,-3,-4,-3
2929,35,34,4,-1,1,4
2930,35,35,-3,1,4,3
2931,35,35,-3,4,-3,-1
2932,35,35,-1,3,-3,-4
2933,35,35,3,-1,4,3
2934,35,35,4,1,3,-3
2935,35,36,-4,4,0,-2
2936,35,36,-2,4,0,4
2937,35,36,4,2,0,4
2938,35,37,-4,-2,-1,-4
2939,35,37,-4,1,-2,-4
2940,35,37,2,-4,-1,-4
2941,35,37,4,-4,-1,2
2942,35,38,-3,-2,-4,-3
2943,35,38,2,-3,-4,3
2944,35,41,-4,4,3,0
2945,35,42,-4,-1,-4,3
2946,35,43,-3,4,3,3
2947,35,45,4,-2,4,-3
2948,35,45,4,4,2,-3
2949,35,48,4,-4,-4,0
2950,35,50,-4,-4,-3,3
2951,35,50,3,-4,-4,-3
2952,35,52,4,-4,2,4
2953,35,57,-4,4,-3,-4
2954,36,5,0,0,1,-2
2955,36,6,1,0,-2,-1
2956,36,7,-2,1,1,1
2957,36,10,-2,-2,-1,-1
2958,36,10,-2,1,-2,-1
2959,36,10,-1,-2,-1,2
2960,36,10,-1,1,-2,2
2961,36,11,1,3,0,1
2962,36,12,1,-3,-1,-1
2963,36,12,2,0,-2,2
2964,36,13,-2,-2,2,1
2965,36,13,0,3,0,-2
2966,36,15,-3,1,1,-2
2967,36,15,1,-3,2,1
2968,36,15,3,-1,1,-2
2969,36,16,0,0,4,0
2970,36,17,0,-3,2,-2
2971,36,17,3,2,0,-2
2972,36,18,0,3,3,0
2973,36,18,2,-3,-1,2
2974,36,19,-1,1,1,4
2975,36,19,4,-1,1,1
2976,36,20,0,0,-2,-4
2977,36,20,1,3,-3,-1
2978,36,21,-3,-2,2,-2
2979,36,21,-2,4,0,1
2980,36,21,-1,-2,-4,0
2981,36,21,2,0,1,4
2982,36,21,4,2,0,1
2983,36,22,-4,-1,-1,2
2984,36,22,3,2,3,0
2985,36,22,4,-1,-2,-1
2986,36,25,-1,-2,2,4
2987,36,26,-3,1,4,0
2988,36,26,-1,0,4,-3
2989,36,26,0,-3,-1,-4
2990,36,26,1,0,4,3
2991,36,26,2,2,3,-3
2992,36,26,2,3,-3,2
2993,36,26,3,-1,4,0
2994,36,28,-4,2,-2,2
2995,36,28,-1,3,3,-3
2996,36,28,1,3,3,3
2997,36,29,-3,4,0,-2
2998,36,29,0,-2,-4,3
2999,36,29,2,-3,-4,0
3000,36,29,2,3,0,4
3001,36,30,-3,-2,-1,-4
3002,36,30,-3,1,-2,-4
3003,36,30,-2,1,4,3
3004,36,30,-2,4,-3,-1
3005,36,30,-1,4,-3,2
3006,36,30,2,-1,4,-3
3007,36,30,3,-1,-2,-4
3008,36,30,4,2,-3,-1
3009,36,33,-4,-1,-4,0
3010,36,33,-2,-2,-4,-3
3011,36,33,-1,4,0,4
3012,36,33,2,-3,2,4
3013,36,33,3,-4,2,-2
3014,36,34,-3,4,3,0
3015,36,34,0,3,-3,-4
3016,36,34,4,-4,-1,-1
3017,36,35,-3,-1,-4,3
3018,36,35,1,-3,-4,-3
3019,36,36,-4,-4,0,2
3020,36,37,-4,-1,2,4
3021,36,37,-4,2,1,4
3022,36,37,4,-4,2,1
3023,36,38,-2,4,3,3
3024,36,38,3,2,-3,-4
3025,36,38,4,2,3,3
3026,36,41,-4,-4,-3,0
3027,36,42,-4,1,4,-3
3028,36,42,3,-4,-1,-4
3029,36,42,4,-1,4,3
3030,36,43,-3,-4,-3,3
3031,36,43,3,-3,-4,3
3032,36,50,-4,4,3,-3
3033,36,50,-3,4,-3,-4
3034,36,57,-4,-4,3,4
3035,36,57,4,-4,-4,-3
3036,37,6,1,0,1,-2
3037,37,6,2,0,1,1
3038,37,7,-1,-2,-1,-1
3039,37,7,-1,1,-2,-1
3040,37,9,0,-2,-1,2
3041,37,9,0,1,-2,2
3042,37,9,2,0,-2,-1
3043,37,10,-2,1,1,-2
3044,37,10,-1,-2,2,1
3045,37,14,1,3,0,-2
3046,37,14,2,3,0,1
3047,37,15,-3,-1,-1,2
3048,37,15,2,-3,-1,-1
3049,37,16,-2,-2,2,-2
3050,37,17,1,0,4,0
3051,37,17,3,0,-2,2
3052,37,18,-1,4,0,1
3053,37,18,0,1,1,4
3054,37,18,1,-3,2,-2
3055,37,18,2,-3,2,1
3056,37,19,-4,-1,-1,-1
3057,37,19,1,3,3,0
3058,37,20,0,-2,-4,0
3059,37,21,-3,2,-2,2
3060,37,21,-2,1,4,0
3061,37,21,1,0,-2,-4
3062,37,22,-4,-1,2,1
3063,37,22,-4,2,1,1
3064,37,22,4,-1,1,-2
3065,37,23,2,3,-3,-1
3066,37,23,3,-3,-1,2
3067,37,24,-2,4,0,-2
3068,37,24,0,-2,2,4
3069,37,24,4,2,0,-2
3070,37,25,-4,2,-2,-1
3071,37,25,-2,-2,-1,-4
3072,37,25,-2,1,-2,-4
3073,37,25,0,0,4,-3
3074,37,26,-3,-1,-4,0
3075,37,26,3,0,1,4
3076,37,27,-1,1,4,3
3077,37,27,-1,4,-3,-1
3078,37,27,0,3,3,-3
3079,37,27,1,-3,-1,-4
3080,37,29,-3,-4,0,2
3081,37,29,-2,4,3,0
3082,37,29,0,4,-3,2
3083,37,29,2,0,4,3
3084,37,29,4,2,3,0
3085,37,30,-3,-1,2,4
3086,37,30,-3,2,1,4
3087,37,30,-2,-1,-4,3
3088,37,30,-1,-2,-4,-3
3089,37,30,1,-2,-4,3
3090,37,31,2,3,3,3
3091,37,31,3,2,3,-3
3092,37,31,3,3,-3,2
3093,37,32,0,4,0,4
3094,37,33,-4,-4,0,-1
3095,37,33,4,-1,4,0
3096,37,34,-3,-4,-3,0
3097,37,34,3,-3,-4,0
3098,37,34,3,3,0,4
3099,37,35,-3,1,4,-3
3100,37,35,-1,4,3,3
3101,37,35,1,3,-3,-4
3102,37,35,3,-1,4,-3
3103,37,37,4,-1,-2,-4
3104,37,38,-2,-4,-3,3
3105,37,38,2,-3,-4,-3
3106,37,38,3,-3,2,4
3107,37,40,4,-4,2,-2
3108,37,42,-4,-4,3,1
3109,37,42,-4,-1,-4,-3
3110,37,43,-3,4,3,-3
3111,37,45,-4,2,4,3
3112,37,45,-2,4,-3,-4
3113,37,45,4,2,-3,-4
3114,37,49,4,-4,-1,-4
3115,37,50,-4,-4,-3,-3
3116,37,50,-3,-4,3,4
3117,37,50,4,-3,-4,3
3118,38,6,0,-2,-1,-1
3119,38,6,0,1,-2,-1
3120,38,7,-1,1,1,-2
3121,38,9,0,-2,2,1
3122,38,9,2,0,1,-2
3123,38,10,-2,-1,-1,2
3124,38,10,1,-2,-1,2
3125,38,10,1,1,-2,2
3126,38,11,3,0,1,1
3127,38,12,-3,-1,-1,-1
3128,38,13,-1,-2,2,-2
3129,38,14,3,0,-2,-1
3130,38,15,-3,-1,2,1
3131,38,15,-3,2,1,1
3132,38,16,-2,2,-2,2
3133,38,17,0,4,0,1
3134,38,17,2,3,0,-2
3135,38,18,-3,2,-2,-1
3136,38,18,-1,1,4,0
3137,38,19,1,1,1,4
3138,38,19,3,3,0,1
3139,38,20,2,0,4,0
3140,38,20,3,-3,-1,-1
3141,38,21,-2,-1,-4,0
3142,38,21,-1,4,0,-2
3143,38,21,1,-2,-4,0
3144,38,21,2,-3,2,-2
3145,38,22,-1,-2,-1,-4
3146,38,22,-1,1,-2,-4
3147,38,22,2,3,3,0
3148,38,23,3,-3,2,1
3149,38,24,-2,-4,0,2
3150,38,24,2,0,-2,-4
3151,38,24,4,0,-2,2
3152,38,25,-4,-1,2,-2
3153,38,25,-4,2,1,-2
3154,38,25,-2,-1,2,4
3155,38,25,-2,2,1,4
3156,38,25,1,-2,2,4
3157,38,26,-3,-4,0,-1
3158,38,26,-1,4,3,0
3159,38,26,0,1,4,3
3160,38,26,0,4,-3,-1
3161,38,26,1,0,4,-3
3162,38,27,-1,-1,-4,3
3163,38,28,1,3,3,-3
3164,38,28,3,3,-3,-1
3165,38,29,-2,-4,-3,0
3166,38,29,0,-2,-4,-3
3167,38,30,-2,1,4,-3
3168,38,30,1,4,-3,2
3169,38,30,2,-3,-1,-4
3170,38,30,4,-3,-1,2
3171,38,33,1,4,0,4
3172,38,33,2,-2,-4,3
3173,38,33,4,0,1,4
3174,38,34,-4,-1,-1,-4
3175,38,34,0,4,3,3
3176,38,34,3,0,4,3
3177,38,35,-3,-4,3,1
3178,38,35,-3,-1,-4,-3
3179,38,35,-1,-4,-3,3
3180,38,36,-4,2,4,0
3181,38,36,3,3,3,3
3182,38,38,-3,2,4,3
3183,38,38,-2,4,3,-3
3184,38,38,2,3,-3,-4
3185,38,38,4,2,3,-3
3186,38,38,4,3,-3,2
3187,38,40,-4,2,-2,-4
3188,38,41,-4,0,-4,3
3189,38,41,4,-3,-4,0
3190,38,41,4,3,0,4
3191,38,42,-1,4,-3,-4
3192,38,42,4,-1,4,-3
3193,38,43,-4,-3,-3,3
3194,38,43,-3,-4,-3,-3
3195,38,43,3,-3,-4,-3
3196,38,45,-4,-4,3,-2
3197,38,45,-2,-4,3,4
3198,38,45,4,-3,2,4
3199,38,48,-4,-4,0,-4
3200,39,6,0,1,1,-2
3201,39,7,-2,-1,-1,-1
3202,39,7,-1,-1,-1,2
3203,39,7,1,-2,-1,-1
3204,39,7,1,1,-2,-1
3205,39,10,-2,-1,2,1
3206,39,10,-2,2,1,1
3207,39,10,1,-2,2,1
3208,39,12,0,-2,2,-2
3209,39,13,-2,2,-2,-1
3210,39,13,-1,2,-2,2
3211,39,13,2,-2,-1,2
3212,39,13,2,1,-2,2
3213,39,14,3,0,1,-2
3214,39,17,0,1,4,0
3215,39,18,-3,-1,2,-2
3216,39,18,-3,2,1,-2
3217,39,18,-1,-1,-4,0
3218,39,18,1,4,0,1
3219,39,18,4,0,1,1
3220,39,20,0,4,0,-2
3221,39,21,-4,0,-1,2
3222,39,21,-2,-4,0,-1
3223,39,21,-1,-4,0,2
3224,39,21,0,-2,-1,-4
3225,39,21,0,1,-2,-4
3226,39,21,4,0,-2,-1
3227,39,22,-1,-1,2,4
3228,39,22,-1,2,1,4
3229,39,22,2,1,1,4
3230,39,22,3,3,0,-2
3231,39,24,2,-2,-4,0
3232,39,25,0,4,3,0
3233,39,25,3,0,4,0
3234,39,26,-1,-4,-3,0
3235,39,26,0,-1,-4,3
3236,39,26,3,-3,2,-2
3237,39,26,4,3,0,1
3238,39,27,-3,-1,-1,-4
3239,39,27,-1,1,4,-3
3240,39,27,1,1,4,3
3241,39,27,1,4,-3,-1
3242,39,27,3,3,3,0
3243,39,27,4,-3,-1,-1
3244,39,28,2,-2,2,4
3245,39,29,-4,-3,0,2
3246,39,29,-3,2,4,0
3247,39,29,2,0,4,-3
3248,39,29,3,0,-2,-4
3249,39,30,-2,-4,3,1
3250,39,30,-2,-1,-4,-3
3251,39,30,1,-2,-4,-3
3252,39,30,4,-3,2,1
3253,39,31,2,3,3,-3
3254,39,32,-4,0,-4,0
3255,39,33,-4,3,-2,2
3256,39,33,-3,2,-2,-4
3257,39,33,-2,2,4,3
3258,39,33,2,4,-3,2
3259,39,34,-4,-3,-3,0
3260,39,34,-3,0,-4,3
3261,39,34,0,-4,-3,3
3262,39,35,-1,4,3,-3
3263,39,35,1,4,3,3
3264,39,35,3,-3,-1,-4
3265,39,35,4,3,-3,-1
3266,39,36,-4,0,2,4
3267,39,36,-3,-3,-3,3
3268,39,36,2,4,0,4
3269,39,38,-3,-4,3,-2
3270,39,38,-2,-4,-3,-3
3271,39,38,3,-2,-4,3
3272,39,41,-3,-4,0,-4
3273,39,41,0,4,-3,-4
3274,39,41,4,0,4,3
3275,39,42,-4,3,1,4
3276,39,42,-1,-4,3,4
3277,39,43,3,3,-3,-4
3278,39,43,4,3,3,3
3279,39,45,-4,2,4,-3
3280,39,50,-4,-3,3,4
3281,39,50,4,-3,-4,-3
3282,40,6,0,-1,-1,2
3283,40,7,-1,-1,2,1
3284,40,7,-1,2,1,1
3285,40,7,1,1,1,-2
3286,40,7,2,1,1,1
3287,40,10,-1,2,-2,-1
3288,40,10,2,-2,-1,-1
3289,40,10,2,1,-2,-1
3290,40,12,0,2,-2,2
3291,40,13,-2,-1,2,-2
3292,40,13,-2,2,1,-2
3293,40,13,1,-2,2,-2
3294,40,13,2,-2,2,1
3295,40,14,-3,0,-1,2
3296,40,17,0,-1,-4,0
3297,40,18,-4,0,-1,-1
3298,40,18,-1,-4,0,-1
3299,40,18,1,1,4,0
3300,40,18,3,-2,-1,2
3301,40,18,3,1,-2,2
3302,40,20,0,-4,0,2
3303,40,21,-4,0,2,1
3304,40,21,0,-1,2,4
3305,40,21,0,2,1,4
3306,40,21,1,4,0,-2
3307,40,21,2,4,0,1
3308,40,21,4,0,1,-2
3309,40,22,-3,-3,0,2
3310,40,22,-2,-1,-1,-4
3311,40,22,1,-2,-1,-4
3312,40,22,1,1,-2,-4
3313,40,24,-2,2,4,0
3314,40,25,-3,0,-4,0
3315,40,25,0,-4,-3,0
3316,40,26,-4,-3,0,-1
3317,40,26,-3,3,-2,2
3318,40,26,0,1,4,-3
3319,40,26,1,4,3,0
3320,40,27,-4,3,1,1
3321,40,27,-3,-3,-3,0
3322,40,27,-1,-4,3,1
3323,40,27,-1,-1,-4,-3
3324,40,27,1,-1,-4,3
3325,40,27,3,1,1,4
3326,40,28,-2,2,-2,-4
3327,40,29,-3,0,2,4
3328,40,29,-2,0,-4,3
3329,40,29,3,-2,-4,0
3330,40,29,4,3,0,-2
3331,40,30,-4,3,-2,-1
3332,40,30,-1,2,4,3
3333,40,30,2,1,4,3
3334,40,30,2,4,-3,-1
3335,40,31,-2,-3,-3,3
3336,40,32,4,0,4,0
3337,40,33,-2,-4,3,-2
3338,40,33,2,-2,-4,-3
3339,40,33,3,-2,2,4
3340,40,33,4,-3,2,-2
3341,40,34,0,4,3,-3
3342,40,34,3,0,4,-3
3343,40,34,4,3,3,0
3344,40,35,-4,-3,3,1
3345,40,35,-3,3,1,4
3346,40,35,-1,-4,-3,-3
3347,40,35,1,-4,-3,3
3348,40,36,-2,-4,0,-4
3349,40,36,3,3,3,-3
3350,40,36,4,0,-2,-4
3351,40,38,-3,2,4,-3
3352,40,38,2,4,3,3
3353,40,38,3,4,-3,2
3354,40,41,-4,0,-4,-3
3355,40,41,0,-4,3,4
3356,40,41,3,4,0,4
3357,40,42,1,4,-3,-4
3358,40,42,4,-3,-1,-4
3359,40,43,-4,-3,-3,-3
3360,40,43,-3,-3,3,4
3361,40,45,4,-2,-4,3
3362,40,50,-4,3,4,3
3363,40,50,4,3,-3,-4
3364,41,6,0,-1,2,1
3365,41,6,0,2,1,1
3366,41,7,1,-1,-1,2
3367,41,9,-2,0,-1,2
3368,41,9,0,2,-2,-1
3369,41,10,-1,-1,2,-2
3370,41,10,-1,2,1,-2
3371,41,10,2,1,1,-2
3372,41,11,-3,0,-1,-1
3373,41,12,3,1,1,1
3374,41,13,1,2,-2,2
3375,41,14,-3,0,2,1
3376,41,15,3,-2,-1,-1
3377,41,15,3,1,-2,-1
3378,41,16,2,-2,2,-2
3379,41,17,-2,-3,0,2
3380,41,17,0,-4,0,-1
3381,41,18,1,-1,-4,0
3382,41,18,3,-2,2,1
3383,41,19,-3,-3,0,-1
3384,41,19,-1,-1,-1,-4
3385,41,20,-3,3,1,1
