HA,4,97,w1,w2,w3,w4
10603,70,52,-4,-4,-4,-2
10604,70,54,-5,4,-2,-3
10605,70,54,-3,5,2,4
10606,70,54,-2,3,-4,5
10607,70,54,3,2,-5,4
10608,70,54,5,0,5,2
10609,70,55,-1,2,5,-5
10610,70,55,5,-5,-2,1
10611,70,55,5,-1,-2,-5
10612,70,55,5,2,5,-1
10613,70,57,-4,0,5,-4
10614,70,58,-1,-4,5,4
10615,70,58,1,5,-4,4
10616,70,59,-5,3,-4,3
10617,70,59,-4,-3,3,5
10618,70,59,-3,4,-5,-3
10619,70,59,3,-4,3,-5
10620,70,60,-1,5,3,-5
10621,70,60,1,-5,-5,-3
10622,70,60,5,1,3,5
10623,70,60,5,5,3,-1
10624,70,61,-4,-4,5,2
10625,70,61,-4,-2,-4,-5
10626,70,66,-5,5,-4,0
10627,70,66,3,4,4,5
10628,70,66,4,-5,4,3
10629,70,66,4,-3,-5,-4
10630,70,66,5,-4,0,-5
10631,70,67,4,-5,-5,-1
10632,70,67,5,4,1,5
10633,70,68,3,5,-3,-5
10634,70,70,-4,-5,-2,-5
10635,70,70,5,2,-4,-5
10636,70,73,5,-4,-4,4
10637,70,75,-5,-5,4,-3
10638,70,79,-2,-5,-5,-5
10639,70,79,5,-2,5,5
10640,70,82,5,4,5,-4
10641,70,91,-5,5,5,4
10642,71,6,-1,-1,0,2
10643,71,6,2,1,0,1
10644,71,7,1,-2,-1,-1
10645,71,10,-1,-2,2,-1
10646,71,11,0,1,3,1
10647,71,12,1,1,-3,-1
10648,71,12,2,0,2,-2
10649,71,13,-1,2,-2,2
10650,71,13,2,-2,2,1
10651,71,14,-2,-1,-3,0
10652,71,15,1,-1,-3,2
10653,71,17,-4,-1,0,0
10654,71,17,2,3,0,-2
10655,71,18,-3,2,1,2
10656,71,18,-2,-2,-1,-3
10657,71,18,0,4,1,1
10658,71,18,1,0,-1,-4
10659,71,20,-3,1,3,-1
10660,71,21,-2,-4,-1,0
10661,71,21,-1,0,2,-4
10662,71,21,0,2,1,4
10663,71,21,2,-1,0,4
10664,71,21,4,0,-1,-2
10665,71,22,-1,4,-2,-1
10666,71,22,0,3,3,-2
10667,71,22,1,-4,-1,2
10668,71,22,4,-2,-1,1
10669,71,23,-3,-1,3,2
10670,71,23,-2,1,-3,-3
10671,71,24,-4,2,-2,0
10672,71,25,-1,-4,2,2
10673,71,25,2,4,-2,1
10674,71,26,-4,1,0,-3
10675,71,26,-1,3,0,-4
10676,71,26,0,-1,3,4
10677,71,27,-3,4,1,-1
10678,71,27,1,-3,1,-4
10679,71,27,3,3,3,0
10680,71,27,4,1,-3,1
10681,71,28,1,-5,1,-1
10682,71,28,2,2,-2,4
10683,71,28,3,1,3,3
10684,71,29,-4,0,-2,3
10685,71,29,0,-2,-4,-3
10686,71,29,0,0,5,-2
10687,71,29,5,0,2,0
10688,71,30,-1,0,-2,5
10689,71,30,0,-2,5,1
10690,71,30,3,-2,-4,-1
10691,71,30,4,-3,1,-2
10692,71,31,-2,-3,-3,3
10693,71,32,0,-4,-4,0
10694,71,33,-4,-2,2,-3
10695,71,33,-2,2,-5,0
10696,71,33,2,-3,4,-2
10697,71,34,-4,-3,0,3
10698,71,34,1,2,-5,2
10699,71,34,3,0,5,0
10700,71,34,5,3,0,0
10701,71,35,-3,0,1,5
10702,71,35,-1,-3,0,5
10703,71,35,1,3,-3,-4
10704,71,35,3,4,1,3
10705,71,35,5,1,0,3
10706,71,36,-4,-4,2,0
10707,71,37,-2,4,4,1
10708,71,37,2,2,2,-5
10709,71,38,-2,0,-5,3
10710,71,38,0,-5,-2,-3
10711,71,38,3,-3,-2,-4
10712,71,38,4,3,-3,-2
10713,71,39,-5,-1,-3,-2
10714,71,39,-3,-2,5,-1
10715,71,39,-3,5,-1,2
10716,71,39,-2,-5,1,-3
10717,71,39,3,-5,-2,-1
10718,71,40,-2,2,4,4
10719,71,40,2,-4,2,4
10720,71,41,3,0,-4,-4
10721,71,42,-1,-3,4,-4
10722,71,42,0,5,-1,4
10723,71,42,1,4,4,3
10724,71,42,4,-1,-3,4
10725,71,42,5,-2,2,3
10726,71,42,5,2,2,-3
10727,71,43,-3,3,3,-4
10728,71,43,-1,-5,4,-1
10729,71,43,1,4,-5,-1
10730,71,43,4,-5,1,1
10731,71,43,4,-1,1,-5
10732,71,44,-5,-3,-3,1
10733,71,44,-3,3,-1,5
10734,71,44,1,-3,-3,5
10735,71,45,-4,4,-2,-3
10736,71,45,-3,-4,-4,-2
10737,71,45,3,-4,-4,2
10738,71,46,-5,-4,-1,-2
10739,71,46,-1,5,-4,2
10740,71,46,2,-5,4,1
10741,71,46,2,-1,4,-5
10742,71,46,4,2,-1,-5
10743,71,47,3,-2,5,3
10744,71,47,3,2,5,-3
10745,71,49,-5,2,4,2
10746,71,49,-2,5,2,4
10747,71,49,4,-4,-1,4
10748,71,50,-4,3,-4,3
10749,71,50,-3,0,5,-4
10750,71,50,5,-3,4,0
10751,71,51,-5,0,-5,1
10752,71,51,-1,3,-4,5
10753,71,51,1,0,-5,5
10754,71,51,5,-1,4,-3
10755,71,52,-3,-3,3,5
10756,71,52,3,5,3,-3
10757,71,54,-3,-4,5,2
10758,71,54,-3,-2,-4,-5
10759,71,54,-2,4,-5,-3
10760,71,54,0,2,5,-5
10761,71,54,2,5,0,-5
10762,71,54,5,4,-2,3
10763,71,55,-5,-2,-1,-5
10764,71,57,-4,5,-4,0
10765,71,57,0,-4,5,4
10766,71,58,-5,2,-5,-2
10767,71,58,-5,4,4,-1
10768,71,58,-5,5,2,2
10769,71,58,4,4,-5,1
10770,71,59,0,5,3,-5
10771,71,59,5,5,0,-3
10772,71,60,-5,1,-3,-5
10773,71,61,2,5,-4,4
10774,71,61,4,2,-5,4
10775,71,63,-5,3,2,5
10776,71,63,-3,-5,-2,-5
10777,71,63,2,-5,-5,-3
10778,71,66,-5,0,4,5
10779,71,66,-4,-5,4,-3
10780,71,66,4,-4,3,-5
10781,71,70,-5,-2,-5,4
10782,71,73,4,4,4,5
10783,71,75,-5,-5,-3,4
10784,71,75,4,5,-3,-5
10785,71,75,5,-5,4,3
10786,71,75,5,-3,-5,-4
10787,71,76,-5,-5,1,-5
10788,71,76,-1,-5,-5,-5
10789,71,76,5,-5,-5,-1
10790,71,82,-4,5,5,4
10791,71,91,-5,4,-5,-5
10792,72,5,0,-1,0,2
10793,72,9,0,-2,2,-1
10794,72,10,-3,-1,0,0
10795,72,10,2,-2,-1,-1
10796,72,11,-1,-1,-3,0
10797,72,11,3,1,0,1
10798,72,12,0,2,-2,2
10799,72,12,1,1,3,1
10800,72,13,-2,2,1,2
10801,72,15,-2,1,3,-1
10802,72,15,-1,-2,-1,-3
10803,72,15,2,1,-3,-1
10804,72,17,-3,2,-2,0
10805,72,17,3,0,2,-2
10806,72,18,-2,-1,3,2
10807,72,18,-1,-4,-1,0
10808,72,18,2,-1,-3,2
10809,72,18,3,-2,2,1
10810,72,19,-3,1,0,-3
10811,72,19,1,4,1,1
10812,72,20,-1,1,-3,-3
10813,72,20,0,0,2,-4
10814,72,21,0,4,-2,-1
10815,72,21,2,0,-1,-4
10816,72,22,-3,0,-2,3
10817,72,22,-2,4,1,-1
10818,72,22,1,2,1,4
10819,72,22,3,3,0,-2
10820,72,23,1,3,3,-2
10821,72,24,0,-4,2,2
10822,72,25,0,3,0,-4
10823,72,25,2,-4,-1,2
10824,72,26,-3,-2,2,-3
10825,72,26,3,-1,0,4
10826,72,27,-3,-3,0,3
10827,72,27,1,-1,3,4
10828,72,28,-1,-3,-3,3
10829,72,29,-3,-4,2,0
10830,72,29,0,0,-2,5
10831,72,30,-5,2,1,0
10832,72,30,-4,-1,-3,-2
10833,72,30,-2,0,1,5
10834,72,30,-1,2,-5,0
10835,72,30,1,-2,-4,-3
10836,72,30,1,0,5,-2
10837,72,30,2,-3,1,-4
10838,72,30,3,4,-2,1
10839,72,30,5,0,-1,-2
10840,72,31,1,-2,5,1
10841,72,31,2,-5,1,-1
10842,72,31,5,-2,-1,1
10843,72,33,1,-4,-4,0
10844,72,33,3,2,-2,4
10845,72,34,-2,-2,5,-1
10846,72,34,-2,5,-1,2
10847,72,34,-1,4,4,1
10848,72,34,0,-3,0,5
10849,72,34,4,3,3,0
10850,72,35,-5,-1,3,0
10851,72,35,-5,0,1,3
10852,72,35,-4,-3,-3,1
10853,72,35,-1,0,-5,3
10854,72,35,4,1,3,3
10855,72,36,-1,-5,1,-3
10856,72,36,5,1,-3,1
10857,72,37,-4,-4,-1,-2
10858,72,37,-1,2,4,4
10859,72,37,2,2,-5,2
10860,72,37,4,-2,-4,-1
10861,72,38,-3,4,-2,-3
10862,72,38,-2,3,3,-4
10863,72,38,2,3,-3,-4
10864,72,38,3,-3,4,-2
10865,72,39,-2,3,-1,5
10866,72,39,1,-5,-2,-3
10867,72,39,5,-3,1,-2
10868,72,40,-4,2,4,2
10869,72,40,-2,-4,-4,-2
10870,72,41,0,-3,4,-4
10871,72,41,4,0,5,0
10872,72,42,-4,0,-5,1
10873,72,42,0,-5,4,-1
10874,72,42,3,2,2,-5
10875,72,42,4,4,1,3
10876,72,43,-3,3,-4,3
10877,72,43,1,5,-1,4
10878,72,44,-5,1,3,-3
10879,72,44,-5,3,-1,3
10880,72,45,-2,0,5,-4
10881,72,45,0,5,-4,2
10882,72,45,2,4,4,3
10883,72,45,3,-4,2,4
10884,72,45,4,-3,-2,-4
10885,72,46,-4,-2,-1,-5
10886,72,46,-1,5,2,4
10887,72,46,2,4,-5,-1
10888,72,46,4,-5,-2,-1
10889,72,47,-2,-3,3,5
10890,72,47,2,-3,-3,5
10891,72,47,5,3,-3,-2
10892,72,48,4,0,-4,-4
10893,72,49,-4,2,-5,-2
10894,72,49,-4,4,4,-1
10895,72,49,-4,5,2,2
10896,72,49,-2,-4,5,2
10897,72,49,-2,-2,-4,-5
10898,72,50,-3,5,-4,0
10899,72,50,0,3,-4,5
10900,72,51,-5,4,1,-3
10901,72,51,-5,5,-1,0
10902,72,51,-4,1,-3,-5
10903,72,51,-1,4,-5,-3
10904,72,51,3,-5,4,1
10905,72,51,3,-1,4,-5
10906,72,51,5,-1,-3,4
10907,72,52,-5,-3,3,3
10908,72,52,4,-4,-4,2
10909,72,52,5,-5,1,1
10910,72,52,5,-1,1,-5
10911,72,54,-4,3,2,5
10912,72,54,2,0,-5,5
10913,72,54,4,-2,5,3
10914,72,54,4,2,5,-3
10915,72,55,1,2,5,-5
10916,72,55,5,2,-1,-5
10917,72,57,-4,0,4,5
10918,72,58,-2,-5,-2,-5
10919,72,58,1,-4,5,4
10920,72,58,5,-4,-1,4
10921,72,59,-3,-5,4,-3
10922,72,59,3,5,0,-5
10923,72,59,4,5,3,-3
10924,72,60,1,5,3,-5
10925,72,61,-4,-2,-5,4
10926,72,63,-5,-2,5,-3
10927,72,66,-5,-4,5,0
10928,72,66,-4,-5,-3,4
10929,72,66,3,5,-4,4
10930,72,67,-4,-5,1,-5
10931,72,67,5,4,-5,1
10932,72,68,3,-5,-5,-3
10933,72,70,5,2,-5,4
10934,72,73,-5,-4,-4,-4
10935,72,75,-3,5,5,4
10936,72,75,0,-5,-5,-5
10937,72,75,5,-4,3,-5
10938,72,82,-4,4,-5,-5
10939,72,82,5,4,4,5
10940,72,84,5,5,-3,-5
10941,73,5,-2,-1,0,0
10942,73,6,1,-1,0,2
10943,73,10,-1,2,1,2
10944,73,10,0,-1,-3,0
10945,73,10,1,-2,2,-1
10946,73,12,-2,2,-2,0
10947,73,12,-1,1,3,-1
10948,73,13,1,2,-2,2
10949,73,14,-2,1,0,-3
10950,73,14,0,-2,-1,-3
10951,73,15,-1,-1,3,2
10952,73,15,2,1,3,1
10953,73,15,3,-2,-1,-1
10954,73,17,-2,0,-2,3
10955,73,17,0,-4,-1,0
10956,73,18,4,1,0,1
10957,73,19,-1,4,1,-1
10958,73,19,0,1,-3,-3
10959,73,20,3,1,-3,-1
10960,73,21,-4,2,1,0
10961,73,21,-2,-2,2,-3
10962,73,21,1,0,2,-4
10963,73,22,-2,-3,0,3
10964,73,22,1,4,-2,-1
10965,73,22,2,4,1,1
10966,73,23,-3,-1,-3,-2
10967,73,23,3,-1,-3,2
10968,73,24,-2,-4,2,0
10969,73,24,4,0,2,-2
10970,73,25,1,-4,2,2
10971,73,25,2,2,1,4
10972,73,25,4,-2,2,1
10973,73,26,-4,-1,3,0
10974,73,26,-4,0,1,3
10975,73,26,1,3,0,-4
10976,73,26,2,3,3,-2
10977,73,26,3,0,-1,-4
10978,73,27,-1,0,1,5
10979,73,27,0,-3,-3,3
10980,73,28,-3,-3,-3,1
10981,73,29,0,2,-5,0
10982,73,29,4,3,0,-2
10983,73,30,-5,-1,0,-2
10984,73,30,-5,0,-2,1
10985,73,30,-3,-4,-1,-2
10986,73,30,1,0,-2,5
10987,73,30,2,-1,3,4
10988,73,30,3,-4,-1,2
10989,73,31,-1,-2,5,-1
10990,73,31,-1,5,-1,2
10991,73,33,-3,2,4,2
10992,73,33,-2,4,-2,-3
10993,73,33,0,4,4,1
10994,73,33,2,-2,-4,-3
10995,73,33,2,0,5,-2
10996,73,33,4,-1,0,4
10997,73,34,0,0,-5,3
10998,73,34,2,-2,5,1
10999,73,35,-5,-3,0,1
11000,73,35,-4,1,3,-3
11001,73,35,-4,3,-1,3
11002,73,35,-3,0,-5,1
11003,73,35,-1,3,3,-4
11004,73,35,0,-5,1,-3
11005,73,35,1,-3,0,5
11006,73,35,3,-3,1,-4
11007,73,36,-1,3,-1,5
11008,73,36,0,2,4,4
11009,73,36,2,-4,-4,0
11010,73,36,3,-5,1,-1
11011,73,37,-5,2,-2,-2
11012,73,37,-1,-4,-4,-2
11013,73,37,4,4,-2,1
11014,73,38,-2,3,-4,3
11015,73,39,-3,-2,-1,-5
11016,73,40,4,2,-2,4
11017,73,42,-4,4,1,-3
11018,73,42,-4,5,-1,0
11019,73,42,-3,2,-5,-2
11020,73,42,-3,4,4,-1
11021,73,42,-3,5,2,2
11022,73,42,-1,0,5,-4
11023,73,42,1,-3,4,-4
11024,73,42,2,-5,-2,-3
11025,73,42,3,2,-5,2
11026,73,43,-4,-3,3,3
11027,73,43,1,-5,4,-1
11028,73,43,3,3,-3,-4
11029,73,43,5,3,3,0
11030,73,44,-3,1,-3,-5
11031,73,44,-1,-3,3,5
11032,73,44,5,1,3,3
11033,73,45,-2,5,-4,0
11034,73,45,0,5,2,4
11035,73,45,4,-3,4,-2
11036,73,46,-1,-4,5,2
11037,73,46,-1,-2,-4,-5
11038,73,46,1,5,-4,2
11039,73,46,2,5,-1,4
11040,73,46,5,-2,-4,-1
11041,73,47,-3,3,2,5
11042,73,49,-5,-4,2,-2
11043,73,49,-5,-2,-2,4
11044,73,49,4,2,2,-5
11045,73,50,-3,0,4,5
11046,73,50,0,4,-5,-3
11047,73,50,3,4,4,3
11048,73,50,5,0,5,0
11049,73,51,-5,1,0,-5
11050,73,51,-5,3,-4,1
11051,73,51,1,3,-4,5
11052,73,51,3,4,-5,-1
11053,73,51,5,4,1,3
11054,73,52,3,-3,-3,5
11055,73,52,4,-4,2,4
11056,73,54,-4,-2,5,-3
11057,73,54,-3,-2,-5,4
11058,73,54,-2,-5,4,-3
11059,73,54,5,-3,-2,-4
11060,73,55,-1,-5,-2,-5
11061,73,55,5,-5,-2,-1
11062,73,57,-4,-4,5,0
11063,73,57,5,0,-4,-4
11064,73,58,-5,-2,2,-5
11065,73,58,-5,1,-4,4
11066,73,58,2,2,5,-5
11067,73,58,4,-5,4,1
11068,73,58,4,-1,4,-5
11069,73,59,-3,-5,-3,4
11070,73,59,3,0,-5,5
11071,73,60,-3,-5,1,-5
11072,73,61,2,-4,5,4
11073,73,61,5,-4,-4,2
11074,73,63,2,5,3,-5
11075,73,63,5,-2,5,3
11076,73,63,5,2,5,-3
11077,73,64,-4,-4,-4,-4
11078,73,66,-5,-5,0,4
11079,73,66,4,5,0,-5
11080,73,68,5,5,3,-3
11081,73,70,-5,4,-2,-5
11082,73,70,-5,5,-4,-2
11083,73,70,-2,5,5,4
11084,73,73,4,5,-4,4
11085,73,75,-3,4,-5,-5
11086,73,75,4,-5,-5,-3
11087,73,76,1,-5,-5,-5
11088,73,79,-5,5,5,2
11089,73,84,-5,3,5,5
11090,73,91,-5,-5,4,-5
11091,74,6,2,1,0,-1
11092,74,9,-1,2,-2,0
11093,74,9,0,2,1,2
11094,74,9,2,-1,0,2
11095,74,11,-1,1,0,-3
11096,74,11,0,1,3,-1
11097,74,11,1,-1,-3,0
11098,74,13,2,-2,2,-1
11099,74,14,-3,2,1,0
11100,74,14,-1,0,-2,3
11101,74,14,0,-1,3,2
11102,74,15,1,-2,-1,-3
11103,74,16,2,2,-2,2
11104,74,18,-2,-1,-3,-2
11105,74,18,-1,-2,2,-3
11106,74,18,0,4,1,-1
11107,74,18,1,-4,-1,0
11108,74,19,-3,-1,3,0
11109,74,19,-3,0,1,3
11110,74,19,-1,-3,0,3
11111,74,20,1,1,-3,-3
11112,74,20,3,1,3,1
11113,74,21,-4,-1,0,-2
11114,74,21,-4,0,-2,1
11115,74,21,-1,-4,2,0
11116,74,22,4,-2,-1,-1
11117,74,23,-2,-3,-3,1
11118,74,24,2,0,2,-4
11119,74,25,-2,-4,-1,-2
11120,74,25,2,4,-2,-1
11121,74,26,-4,-3,0,1
11122,74,26,0,0,1,5
11123,74,27,3,4,1,1
11124,74,27,4,1,-3,-1
11125,74,27,5,1,0,1
11126,74,28,-4,2,-2,-2
11127,74,28,-3,1,3,-3
11128,74,28,-3,3,-1,3
11129,74,28,-2,2,4,2
11130,74,28,1,-3,-3,3
11131,74,28,2,-4,2,2
11132,74,29,2,3,0,-4
11133,74,30,-2,0,-5,1
11134,74,30,-1,4,-2,-3
11135,74,30,0,-2,5,-1
11136,74,30,0,5,-1,2
11137,74,30,1,2,-5,0
11138,74,30,3,2,1,4
11139,74,30,4,-1,-3,2
11140,74,31,3,3,3,-2
11141,74,33,2,0,-2,5
11142,74,33,4,0,-1,-4
11143,74,33,5,0,2,-2
11144,74,34,-2,-2,-1,-5
11145,74,34,0,3,3,-4
11146,74,34,1,4,4,1
11147,74,34,5,-2,2,1
11148,74,35,-3,4,1,-3
11149,74,35,-3,5,-1,0
11150,74,35,-1,3,-4,3
11151,74,35,0,3,-1,5
11152,74,35,1,0,-5,3
11153,74,35,3,-1,3,4
11154,74,36,-3,-3,3,3
11155,74,36,0,-4,-4,-2
11156,74,36,1,-5,1,-3
11157,74,37,-2,2,-5,-2
11158,74,37,-2,4,4,-1
11159,74,37,-2,5,2,2
11160,74,37,1,2,4,4
11161,74,37,4,-4,-1,2
11162,74,38,2,-3,0,5
11163,74,38,3,-2,-4,-3
11164,74,38,3,0,5,-2
11165,74,38,5,3,0,-2
11166,74,39,-2,1,-3,-5
11167,74,39,3,-2,5,1
11168,74,40,-4,-4,2,-2
11169,74,40,-4,-2,-2,4
11170,74,41,0,0,5,-4
11171,74,41,3,-4,-4,0
11172,74,42,-4,1,0,-5
11173,74,42,-4,3,-4,1
11174,74,42,-2,3,2,5
11175,74,42,-1,5,-4,0
11176,74,42,4,-3,1,-4
11177,74,42,5,-1,0,4
11178,74,43,0,-3,3,5
11179,74,43,4,-5,1,-1
11180,74,44,-5,-3,-3,-1
11181,74,45,-5,2,4,0
11182,74,45,-2,0,4,5
11183,74,45,0,-4,5,2
11184,74,45,0,-2,-4,-5
11185,74,45,2,-3,4,-4
11186,74,46,1,5,2,4
11187,74,46,2,-5,4,-1
11188,74,46,5,4,-2,1
11189,74,47,-5,3,2,3
11190,74,47,-3,-2,5,-3
11191,74,47,3,-5,-2,-3
11192,74,49,-4,-2,2,-5
11193,74,49,-4,1,-4,4
11194,74,49,-2,-2,-5,4
11195,74,49,2,5,-4,2
11196,74,49,4,2,-5,2
11197,74,49,5,2,-2,4
11198,74,50,-5,0,4,3
11199,74,50,-3,-4,5,0
11200,74,50,4,3,-3,-4
11201,74,51,-5,-1,-3,-4
11202,74,51,-5,0,-5,-1
11203,74,51,-1,-5,4,-3
11204,74,51,1,4,-5,-3
11205,74,51,3,5,-1,4
11206,74,54,-5,5,2,0
11207,74,54,-2,-5,-3,4
11208,74,54,0,-5,-2,-5
11209,74,54,2,3,-4,5
11210,74,54,5,-3,4,-2
11211,74,55,-2,-5,1,-5
11212,74,57,-4,-5,0,4
11213,74,57,-3,-4,-4,-4
11214,74,57,4,4,4,3
11215,74,58,-5,-4,-1,-4
11216,74,58,-5,-2,-5,2
11217,74,58,4,4,-5,-1
11218,74,58,5,2,2,-5
11219,74,59,4,-3,-3,5
11220,74,61,-4,4,-2,-5
11221,74,61,-4,5,-4,-2
11222,74,61,5,-4,2,4
11223,74,63,-5,-5,-3,2
11224,74,63,3,2,5,-5
11225,74,66,-5,4,4,-3
11226,74,66,3,-4,5,4
11227,74,66,4,0,-5,5
11228,74,67,-1,5,5,4
11229,74,67,5,-5,4,1
11230,74,67,5,-1,4,-5
11231,74,68,3,5,3,-5
11232,74,70,-5,2,-5,-4
11233,74,70,-4,5,5,2
11234,74,70,-2,4,-5,-5
11235,74,75,-4,3,5,5
11236,74,75,5,5,0,-5
11237,74,79,2,-5,-5,-5
11238,74,82,-4,-5,4,-5
11239,74,82,5,5,-4,4
11240,74,84,5,-5,-5,-3
11241,74,91,-5,-4,-5,5
11242,75,8,0,2,-2,0
11243,75,9,-2,2,1,0
11244,75,10,0,1,0,-3
11245,75,10,1,2,1,2
11246,75,11,3,1,0,-1
11247,75,12,1,1,3,-1
11248,75,13,0,0,-2,3
11249,75,14,-3,-1,0,-2
11250,75,14,-3,0,-2,1
11251,75,14,-2,-1,3,0
11252,75,14,-2,0,1,3
11253,75,14,2,-1,-3,0
11254,75,14,3,-1,0,2
11255,75,15,-1,-1,-3,-2
11256,75,15,1,-1,3,2
11257,75,17,0,-2,2,-3
11258,75,18,0,-3,0,3
11259,75,18,2,-2,-1,-3
11260,75,18,3,-2,2,-1
11261,75,19,-3,-3,0,1
11262,75,19,1,4,1,-1
11263,75,20,-1,-3,-3,1
11264,75,20,0,-4,2,0
11265,75,21,-3,2,-2,-2
11266,75,21,2,-4,-1,0
11267,75,21,3,2,-2,2
11268,75,22,-1,-4,-1,-2
11269,75,23,-2,1,3,-3
11270,75,23,-2,3,-1,3
11271,75,23,2,1,-3,-3
11272,75,25,-1,2,4,2
11273,75,27,-5,0,1,1
11274,75,27,-1,0,-5,1
11275,75,27,1,0,1,5
11276,75,27,4,1,3,1
11277,75,29,0,4,-2,-3
11278,75,29,3,0,2,-4
11279,75,30,-2,4,1,-3
11280,75,30,-2,5,-1,0
11281,75,30,3,4,-2,-1
11282,75,31,-2,-3,3,3
11283,75,31,-1,-2,-1,-5
11284,75,31,1,-2,5,-1
11285,75,31,1,5,-1,2
11286,75,31,2,-3,-3,3
11287,75,31,5,-2,-1,-1
11288,75,33,-3,-4,2,-2
11289,75,33,-3,-2,-2,4
11290,75,33,2,2,-5,0
11291,75,33,3,-4,2,2
11292,75,34,-5,2,1,-2
11293,75,34,-1,2,-5,-2
11294,75,34,-1,4,4,-1
11295,75,34,-1,5,2,2
11296,75,34,0,3,-4,3
11297,75,34,3,3,0,-4
11298,75,34,4,4,1,1
11299,75,35,-4,-3,-3,-1
11300,75,35,-3,1,0,-5
11301,75,35,-3,3,-4,1
11302,75,35,1,3,3,-4
11303,75,36,-5,3,-1,1
11304,75,36,-4,2,4,0
11305,75,36,-1,1,-3,-5
11306,75,36,1,3,-1,5
11307,75,36,5,1,-3,-1
11308,75,37,1,-4,-4,-2
11309,75,37,2,4,4,1
11310,75,37,4,2,1,4
11311,75,38,-4,3,2,3
11312,75,38,2,0,-5,3
11313,75,38,3,0,-2,5
11314,75,38,4,3,3,-2
11315,75,39,-5,-1,3,-2
11316,75,39,-1,3,2,5
11317,75,39,2,-5,1,-3
11318,75,39,5,-1,-3,2
11319,75,40,2,2,4,4
11320,75,41,-4,0,4,3
11321,75,41,0,5,-4,0
11322,75,42,-4,-1,-3,-4
11323,75,42,-4,0,-5,-1
11324,75,42,-3,-2,2,-5
11325,75,42,-3,1,-4,4
11326,75,42,-2,-2,5,-3
11327,75,42,-1,0,4,5
11328,75,42,1,0,5,-4
11329,75,42,4,-1,3,4
11330,75,42,5,0,-1,-4
11331,75,43,-5,1,-1,4
11332,75,43,3,-3,0,5
11333,75,44,-5,-3,3,1
11334,75,44,1,-3,3,5
11335,75,45,-4,5,2,0
11336,75,45,-2,-4,5,0
11337,75,45,4,-2,-4,-3
11338,75,45,4,0,5,-2
11339,75,46,-5,-2,1,4
11340,75,46,-1,-2,-5,4
11341,75,46,1,-4,5,2
11342,75,46,1,-2,-4,-5
11343,75,46,4,-2,5,1
11344,75,46,5,-4,-1,2
11345,75,48,4,-4,-4,0
11346,75,49,-4,-4,-1,-4
11347,75,49,-4,-2,-5,2
11348,75,49,2,5,2,4
11349,75,50,-3,-5,0,4
11350,75,50,0,-5,4,-3
11351,75,50,3,-3,4,-4
11352,75,51,-1,-5,-3,4
11353,75,51,3,-5,4,-1
11354,75,51,5,-3,1,-4
11355,75,52,-2,-4,-4,-4
11356,75,52,-1,-5,1,-5
11357,75,52,5,-5,1,-1
11358,75,54,-4,-5,-3,2
11359,75,54,-3,4,-2,-5
11360,75,54,-3,5,-4,-2
11361,75,54,2,4,-5,-3
11362,75,54,3,5,-4,2
11363,75,54,4,-5,-2,-3
11364,75,55,-5,5,-1,-2
11365,75,55,1,-5,-2,-5
11366,75,57,-4,4,4,-3
11367,75,58,4,5,-1,4
11368,75,58,5,2,-5,2
11369,75,59,3,3,-4,5
11370,75,59,5,3,-3,-4
11371,75,60,-5,1,3,-5
11372,75,61,-4,2,-5,-4
11373,75,63,-3,5,5,2
11374,75,66,-5,4,-3,4
11375,75,66,0,5,5,4
11376,75,66,5,4,4,3
11377,75,67,-5,4,1,-5
11378,75,67,-1,4,-5,-5
11379,75,67,5,4,-5,-1
11380,75,68,-3,3,5,5
11381,75,68,5,-3,-3,5
11382,75,70,-5,-4,5,-2
11383,75,70,4,2,5,-5
11384,75,73,4,-4,5,4
11385,75,75,-5,-5,3,4
11386,75,75,-3,-5,4,-5
11387,75,75,4,5,3,-5
11388,75,75,5,0,-5,5
11389,75,79,-5,-2,5,-5
11390,75,82,-4,-4,-5,5
11391,75,84,3,-5,-5,-5
11392,76,6,-1,2,1,0
11393,76,9,-2,-1,0,-2
11394,76,9,-2,0,-2,1
11395,76,9,1,2,-2,0
11396,76,11,-1,-1,3,0
11397,76,11,-1,0,1,3
11398,76,11,1,1,0,-3
11399,76,13,2,2,1,2
11400,76,14,-2,-3,0,1
11401,76,14,0,-1,-3,-2
11402,76,14,1,0,-2,3
11403,76,15,2,1,3,-1
11404,76,16,-2,2,-2,-2
11405,76,18,-4,0,1,1
11406,76,18,1,-2,2,-3
11407,76,18,2,-1,3,2
11408,76,18,4,1,0,-1
11409,76,19,0,-3,-3,1
11410,76,19,1,-3,0,3
11411,76,19,3,-1,-3,0
11412,76,20,-1,1,3,-3
11413,76,20,-1,3,-1,3
11414,76,21,0,-4,-1,-2
11415,76,21,1,-4,2,0
11416,76,21,4,-1,0,2
11417,76,22,2,4,1,-1
11418,76,23,3,-2,-1,-3
11419,76,24,0,2,4,2
11420,76,25,-4,2,1,-2
11421,76,25,4,-2,2,-1
11422,76,26,0,0,-5,1
11423,76,26,3,-4,-1,0
11424,76,27,-4,3,-1,1
11425,76,27,-1,4,1,-3
11426,76,27,-1,5,-1,0
11427,76,28,-3,-3,-3,-1
11428,76,28,-2,-4,2,-2
11429,76,28,-2,-2,-2,4
11430,76,28,-1,-3,3,3
11431,76,28,3,1,-3,-3
11432,76,28,4,2,-2,2
